LOGMSTAR,MU_DELTA,LOGMH,LOGMH_S,LOGMGAS,NAME,B_A,B_A_INNERDISK
9.33,8.10311,11.4129,11.3039,9.75128,rs0970 ,0.59,0.589321
7.91,7.18755,10.5058,10.8152,8.59314,rs0971 ,0.32,0.32332
9.93,10.3772,11.3319,11.5259,9.41981,rs0972 ,0.76,0.870461
8.37,7.58948,10.9149,10.9189,8.86519,rs0973 ,0.91,0.922608
10.45,8.96162,11.9029,11.9309,9.56292,rs0974 ,0.49,0.606772
8.57,8.25673,11.4419,11.5419,8.47248,rs0975 ,0.52,0.520688
8.31,7.44979,11.4419,11.5419,8.89333,rs0976 ,0.86,0.961777
8.65,7.50928,11.9029,11.9309,9.4931,rs0977 ,0.69,0.707877
9.95,9.51511,11.4419,11.5419,8.54636,rs0978 ,0.66,0.647883
8.35,7.72151,10.8999,10.9009,9.29033,rs0979 ,0.95,0.857834
10.21,8.50036,12.0619,11.7299,9.78199,rs0980 ,0.81,0.781465
8.75,8.27046,11.0749,11.0219,9.14312,rs0981 ,0.39,0.410506
8.41,8.14672,10.847,10.8879,9.12588,rs0982 ,0.55,0.545441
8.75,8.26204,11.1409,11.0309,9.21481,rs0983 ,0.75,0.801596
9.37,8.22955,12.1799,12.1569,9.67664,rs0984 ,0.36,0.421585
8.85,7.59313,12.1799,12.1569,9.51982,rs0985 ,0.74,0.770353
8.57,7.61968,12.1799,12.1569,8.75938,rs0986 ,0.72,0.534401
7.91,7.42974,10.6362,10.8152,9.40676,rs0987 ,0.79,0.738747
10.51,10.1812,12.1799,12.1569,9.28271,rs0988 ,0.86,0.891382
9.85,7.91224,12.1799,12.1569,9.48235,rs0989 ,0.19,0.229018
8.89,8.15661,12.1799,12.1569,8.39003,rs0990 ,0.5,0.37277
9.95,8.69223,11.4759,11.5279,8.76517,rs0991 ,0.33,0.38438
10.95,10.3616,12.3859,12.5079,9.13261,rs0992 ,0.44,0.754415
8.61,8.13912,12.3859,12.5079,8.30569,rs0993 ,0.45,0.46091
7.85,6.77643,10.491,10.8041,8.78754,rs0994 ,0.36,0.314565
9.49,9.64149,12.3859,12.5079,9.39121,rs0995 ,0.83,0.865185
8.53,7.80192,11.5579,11.4369,9.07637,rs0996 ,0.4,0.403447
9.79,8.31959,11.5579,11.4369,9.54745,rs0997 ,0.34,0.289461
8.05,8.27409,10.8024,10.8669,8.68436,rs0998 ,0.8,0.827703
8.73,7.81305,10.9199,10.8989,8.81739,rs0999 ,0.36,0.361332
10.11,9.5292,13.0479,12.7979,8.78961,rs1000 ,0.37,0.474719
8.47,8.454,10.9369,10.9259,8.65833,rs1001 ,0.82,0.826504
9.07,8.02969,13.0479,12.7979,9.44925,rs1002 ,0.59,0.602681
8.79,7.32137,13.0479,12.7979,9.48545,rs1003 ,0.74,0.580777
9.97,8.97332,11.3589,11.5559,9.08844,rs1004 ,0.33,0.345175
10.71,9.0454,13.0479,12.7979,10.3492,rs1005 ,0.47,0.438841
8.25,7.89938,10.8647,10.8809,8.43779,rs1006 ,0.67,0.668854
10.53,9.91936,13.0479,12.7979,8.92822,rs1007 ,0.89,0.876012
8.49,8.3055,10.7383,10.9394,8.43628,rs1008 ,0.54,0.551312
8.29,7.08422,10.9569,10.9079,9.44886,rs1009 ,0.32,0.266371
10.53,9.11445,13.0479,12.7979,9.1672,rs1010 ,0.85,0.885045
8.41,8.10286,13.0479,12.7979,8.13517,rs1011 ,0.76,0.766566
10.05,9.51517,11.5039,11.5879,8.82271,rs1012 ,0.3,0.370403
8.87,7.46326,10.9099,11.1639,9.33721,rs1013 ,0.17,0.160535
8.77,7.35489,11.1779,11.0309,9.55839,rs1014 ,0.27,0.244911
8.45,8.12962,10.9479,10.9179,9.27379,rs1015 ,0.5,0.495944
9.97,9.6139,11.6849,11.6149,9.53612,rs1016 ,0.75,0.759707
8.33,8.0899,10.8297,10.8909,9.19959,rs1017 ,0.63,0.6252
8.71,7.44943,10.9969,11.0099,9.53773,rs1018 ,0.42,0.428222
8.17,7.75718,10.7064,10.8665,8.62422,rs1019 ,0.54,0.541221
8.35,7.49775,11.6849,11.6149,9.30728,rs1020 ,0.84,0.620665
8.73,8.55937,11.2859,11.1939,9.27637,rs1021 ,0.94,0.941795
8.73,7.48193,11.2859,11.1939,9.58311,rs1022 ,0.75,0.649351
10.09,9.32849,11.6799,11.6009,9.71823,rs1023 ,0.79,0.836613
7.85,7.66619,10.6957,10.8041,8.86494,rs1024 ,0.71,0.865407
10.75,9.55144,12.1479,12.3779,10.028,rs1025 ,0.39,0.594346
8.23,8.09167,10.7879,10.8739,8.601,rs1026 ,0.61,0.647946
7.91,7.43463,10.2857,10.8152,8.281,rs1027 ,0.48,0.743685
8.81,8.4031,11.0859,11.0249,8.94405,rs1028 ,0.94,0.937875
8.99,7.8831,11.2149,11.1239,9.82071,rs1029 ,0.42,0.470596
8.49,8.20612,11.0209,10.9539,9.1536,rs1030 ,0.83,0.838953
8.61,7.62952,10.9949,10.9469,9.51882,rs1031 ,0.57,0.583131
8.61,7.60457,10.9189,10.9799,8.54427,rs1032 ,0.25,0.255362
9.33,8.45829,11.1469,11.2329,8.73973,rs1033 ,0.3,0.329756
8.71,7.36958,11.0799,11.0259,9.56303,rs1034 ,0.79,0.808686
9.03,7.93596,11.0959,11.1159,9.1929,rs1035 ,0.26,0.286332
9.87,9.55436,11.3219,11.4759,8.56377,rs1036 ,0.49,0.508549
8.05,8.2811,10.65,10.8421,8.64709,rs1037 ,0.81,0.821766
9.47,8.06927,11.4329,11.3009,9.97721,rs1038 ,0.36,0.394321
8.77,7.31312,11.2099,11.0379,9.86103,rs1039 ,0.52,0.584253
8.55,7.4863,11.1049,11.0439,9.69511,rs1040 ,0.27,0.282689
8.43,7.51159,11.1049,11.0439,9.00189,rs1041 ,0.63,0.651121
7.87,7.39886,10.5426,10.8077,9.21199,rs1042 ,0.93,0.835991
8.49,6.88678,11.0519,10.9359,9.68845,rs1043 ,0.27,0.290809
7.87,7.98372,10.6992,10.8077,9.09807,rs1044 ,0.72,0.757704
8.85,8.0038,11.1269,11.0799,9.4686,rs1045 ,0.93,0.881631
10.37,9.73336,12.0219,12.0299,9.40812,rs1046 ,0.77,0.784123
9.19,7.33614,11.4799,11.2589,9.80791,rs1047 ,0.95,0.961712
10.23,8.45553,12.0219,12.0299,9.75313,rs1048 ,0.25,0.284457
9.83,8.20287,11.6009,11.4529,9.53186,rs1049 ,0.95,0.977961
8.63,7.59474,11.4799,11.2589,9.61226,rs1050 ,0.36,0.346847
8.33,8.13972,10.8297,10.8829,8.53416,rs1051 ,0.77,0.565496
9.03,8.254,11.0379,11.1019,9.67417,rs1052 ,0.26,0.262176
8.39,8.46739,10.9229,10.9069,8.67153,rs1053 ,0.68,0.66532
8.39,7.46813,10.9659,10.9149,9.25253,rs1054 ,0.26,0.258575
9.01,8.23495,11.1059,11.1119,8.99024,rs1055 ,0.47,0.492274
8.53,7.51047,10.9849,10.9519,9.20038,rs1056 ,0.34,0.341733
10.03,8.11704,11.7009,11.5389,10.0484,rs1057 ,0.32,0.331299
8.97,7.70675,11.0679,11.1479,9.1638,rs1058 ,0.94,0.9193
9.79,7.99633,11.5529,11.4889,9.77875,rs1059 ,0.84,0.836622
8.53,6.53608,11.1009,10.9389,9.26896,rs1060 ,0.68,0.679
8.47,7.29722,10.9979,10.9219,9.52289,rs1061 ,0.87,0.817139
9.91,9.51276,11.4319,11.4919,9.24282,rs1062 ,0.53,0.54412
8.25,7.84873,10.6597,10.8836,8.87699,rs1063 ,0.63,0.581021
7.83,7.79666,10.5962,10.8004,8.66584,rs1064 ,0.69,0.712019
8.85,8.04622,11.0399,11.0569,9.07018,rs1065 ,0.45,0.451549
10.85,9.89661,12.2919,12.4609,9.07276,rs1066 ,0.95,0.981095
9.27,8.91632,12.2919,12.4609,8.1939,rs1067 ,0.95,0.996397
8.69,6.94454,12.2919,12.4609,9.20271,rs1068 ,0.55,0.540533
7.77,8.17972,10.4942,10.7896,8.62868,rs1069 ,0.73,0.732852
8.95,8.78683,11.0149,11.0599,8.39043,rs1070 ,0.76,0.831598
8.41,8.39743,10.9029,10.9089,8.64621,rs1071 ,0.93,0.981135
9.13,8.14913,11.1059,11.1329,9.40851,rs1072 ,0.41,0.41416
8.57,7.79144,11.4889,11.5539,9.15311,rs1073 ,0.67,0.694628
9.03,8.41237,11.3079,11.1679,9.39099,rs1074 ,0.91,0.935673
9.97,9.82483,11.4889,11.5539,9.19695,rs1075 ,0.53,0.906387
9.71,8.26626,11.4809,11.4139,9.93841,rs1076 ,0.4,0.394862
8.99,7.92813,11.0279,11.0639,8.90946,rs1077 ,0.32,0.34925
8.73,7.91885,10.9759,10.9939,7.86037,rs1078 ,0.89,0.829498
9.57,8.93269,11.2169,11.3499,8.51456,rs1079 ,0.47,0.480376
9.43,8.07371,11.5959,11.5449,9.801,rs1080 ,0.32,0.309908
9.07,8.88594,11.1149,11.1689,8.71009,rs1081 ,0.72,0.703605
9.85,9.58854,11.5959,11.5449,9.33168,rs1082 ,0.67,0.701055
8.97,8.98713,11.0819,11.1209,7.87969,rs1083 ,0.59,0.632835
9.51,7.85694,11.4769,11.3399,9.7935,rs1084 ,0.39,0.405758
9.31,8.32578,11.3229,11.2369,9.41233,rs1085 ,0.43,0.455773
10.49,9.7265,12.9289,13.2849,9.1326,rs1086 ,0.55,0.539512
9.23,7.93437,11.2809,11.3119,9.74199,rs1087 ,0.37,0.406644
9.47,9.12225,11.1589,11.3029,8.29092,rs1088 ,0.63,0.660523
9.41,8.67843,11.0909,11.2779,8.34939,rs1089 ,0.55,0.4412
11.19,10.1132,12.9289,13.2849,9.13488,rs1090 ,0.78,0.733966
9.11,9.82748,11.0619,11.1789,8.74734,rs1091 ,0.82,0.775209
10.43,8.54257,12.5769,12.5849,10.4115,rs1092 ,0.17,0.172625
10.13,9.08656,12.9289,13.2849,8.789,rs1093 ,0.4,0.496332
9.25,9.25729,12.5769,12.5849,8.02273,rs1094 ,0.71,0.690906
8.57,8.1651,12.5769,12.5849,8.44963,rs1095 ,0.55,0.577168
7.73,7.30868,10.1558,10.7825,8.83653,rs1096 ,0.75,0.7236
10.75,9.48824,12.5769,12.5849,9.09479,rs1097 ,0.69,0.713702
8.73,7.97172,12.5769,12.5849,9.47283,rs1098 ,0.56,0.610333
8.51,7.69626,12.5769,12.5849,8.68118,rs1099 ,0.33,0.327268
9.25,9.24034,12.5769,12.5849,9.30382,rs1100 ,0.88,0.882692
8.01,8.4976,10.47,10.8343,8.21416,rs1101 ,0.91,0.918567
10.25,8.60478,11.9839,11.7839,9.90454,rs1102 ,0.78,0.870507
8.37,8.67558,11.9839,11.7839,9.45845,rs1103 ,0.64,0.608738
9.23,8.59238,12.5769,12.5849,8.27911,rs1104 ,0.61,0.616732
8.59,7.92812,10.9949,10.9599,9.12038,rs1105 ,0.72,0.736724
10.51,8.89078,12.1589,11.9329,10.3165,rs1106 ,0.79,0.806377
8.63,6.97072,12.1589,11.9329,8.74972,rs1107 ,0.48,0.477228
8.71,7.66744,10.9569,10.9829,9.31324,rs1108 ,0.22,0.23776
9.93,8.83365,11.4889,11.5809,8.98224,rs1109 ,0.57,0.550567
9.23,8.64539,12.3789,12.3569,9.06275,rs1110 ,0.86,0.875883
10.83,9.26864,12.3789,12.3569,8.88195,rs1111 ,0.72,0.747569
10.25,8.63428,11.7849,11.7139,10.1374,rs1112 ,0.44,0.451004
8.67,7.42021,11.6209,11.4089,9.91393,rs1113 ,0.81,0.693139
9.59,8.09902,11.6209,11.4089,9.49042,rs1114 ,0.83,0.837108
9.21,8.64255,11.4889,11.5809,8.16454,rs1115 ,0.56,0.530362
10.99,9.72453,12.5699,12.6649,9.15483,rs1116 ,0.77,0.724149
8.99,7.8305,11.1479,11.0999,9.33836,rs1117 ,0.43,0.448591
9.83,8.86985,11.3049,11.5069,9.54636,rs1118 ,0.36,0.478708
8.65,7.86368,10.9039,10.9569,8.52962,rs1119 ,0.58,0.581929
9.97,8.3762,12.5699,12.6649,9.35074,rs1120 ,0.25,0.321587
9.87,8.73959,11.8279,11.7589,9.4681,rs1121 ,0.74,0.767621
10.09,8.38172,11.8279,11.7589,9.52696,rs1122 ,0.29,0.340998
10.11,8.93949,11.4959,11.5859,9.72234,rs1123 ,0.41,0.387722
8.49,7.32907,10.9729,10.9309,9.31177,rs1124 ,0.76,0.817641
8.69,8.24974,11.1069,11.1469,8.61148,rs1125 ,0.95,0.967168
8.89,8.14349,11.0609,11.0599,9.36645,rs1126 ,0.28,0.383682
10.01,9.42996,12.0289,12.1289,8.65428,rs1127 ,0.37,0.407656
8.65,8.60933,11.1069,11.1469,9.01036,rs1128 ,0.74,0.736011
10.67,9.99912,12.0289,12.1289,9.16749,rs1129 ,0.37,0.393235
8.07,6.919,10.3655,10.8461,9.25458,rs1130 ,0.22,0.257926
10.55,9.34719,12.0899,12.0419,9.59685,rs1131 ,0.87,0.927964
8.21,7.19033,10.8528,10.8679,9.35628,rs1132 ,0.79,0.721593
8.13,8.10105,10.6095,10.8582,8.52924,rs1133 ,0.63,0.646928
9.95,8.55455,11.5219,11.5189,9.3226,rs1134 ,0.9,0.91264
8.41,7.40645,10.9009,10.9139,9.03077,rs1135 ,0.41,0.41534
8.17,7.13995,10.9019,10.8999,9.68153,rs1136 ,0.54,0.37163
9.49,8.68516,11.3079,11.2589,9.47601,rs1137 ,0.72,0.713353
8.63,7.98071,12.8919,12.8039,8.06696,rs1138 ,0.58,0.582812
11.07,9.73775,12.8919,12.8039,9.36193,rs1139 ,0.58,0.580585
7.57,7.0908,9.90071,10.7547,8.31283,rs1140 ,0.55,0.629758
8.43,7.62865,10.8591,10.9049,9.25375,rs1141 ,0.52,0.479941
9.29,7.72675,12.1039,11.9149,9.67519,rs1142 ,0.2,0.1981
8.95,7.39657,11.2239,11.1409,9.65672,rs1143 ,0.3,0.303399
10.51,9.3322,12.1039,11.9149,9.94696,rs1144 ,0.51,0.501999
8.99,7.5687,12.1039,11.9149,9.83708,rs1145 ,0.5,0.536125
10.01,8.44569,12.8919,12.8039,9.56381,rs1146 ,0.85,0.850952
8.47,7.38114,10.9259,10.9309,9.26332,rs1147 ,0.34,0.334978
9.29,8.48997,11.0579,11.1769,7.77086,rs1148 ,0.73,0.754602
8.47,7.36894,11.5519,11.5019,9.31728,rs1149 ,0.38,0.427161
9.99,8.35842,11.5519,11.5019,10.2913,rs1150 ,0.25,0.341058
8.89,7.73829,11.2409,11.1159,9.70443,rs1151 ,0.46,0.469922
10.35,8.94089,12.1369,11.8989,9.83998,rs1152 ,0.91,0.915621
7.87,7.57861,13.3159,12.5239,8.69436,rs1153 ,0.64,0.631489
9.53,8.45699,12.1369,11.8989,9.5379,rs1154 ,0.4,0.414003
8.39,8.25307,13.3159,12.5239,8.4175,rs1155 ,0.91,0.887354
8.97,8.54788,12.1369,11.8989,8.77658,rs1156 ,0.41,0.392232
8.49,7.97948,10.9069,10.9209,8.91319,rs1157 ,0.52,0.52124
10.51,8.99527,13.3159,12.5239,10.6643,rs1158 ,0.67,0.51557
9.19,8.22411,11.2589,11.1819,9.46976,rs1159 ,0.79,0.779795
10.85,9.40756,13.3159,12.5239,10.4823,rs1160 ,0.61,0.717408
8.67,8.88906,13.3159,12.5239,7.80037,rs1161 ,0.92,0.93081
10.89,9.44666,12.3009,12.4249,9.24277,rs1162 ,0.27,0.305976
8.91,7.1238,12.3009,12.4249,9.86979,rs1163 ,0.2,0.228303
8.35,7.37916,11.3149,11.3679,8.85745,rs1164 ,0.36,0.35707
8.53,7.9175,10.9439,10.9429,9.1711,rs1165 ,0.89,0.92767
8.43,7.38845,10.9289,10.9149,9.53424,rs1166 ,0.57,0.574482
7.49,6.8297,10.1291,10.7412,8.98655,rs1167 ,0.51,0.46274
10.65,9.63158,12.2799,12.2519,9.42272,rs1168 ,0.71,0.702995
9.43,8.75434,11.3149,11.3679,9.59795,rs1169 ,0.42,0.505424
9.05,8.02351,12.2799,12.2519,9.51768,rs1170 ,0.81,0.87006
8.95,8.41982,12.2799,12.2519,8.80607,rs1171 ,0.81,0.817685
8.53,8.76429,12.2799,12.2519,8.8722,rs1172 ,0.75,0.759845
8.39,7.56319,12.2799,12.2519,8.6103,rs1173 ,0.33,0.342499
9.99,9.36662,12.2799,12.2519,8.53584,rs1174 ,0.71,0.729943
8.19,7.35844,10.8251,10.8679,8.77755,rs1175 ,0.92,0.877675
8.51,7.65952,12.2799,12.2519,9.00429,rs1176 ,0.82,0.608583
8.63,8.13958,10.9439,10.9559,9.62215,rs1177 ,0.68,0.741432
9.37,8.68271,11.4589,11.2829,9.68826,rs1178 ,0.69,0.767148
9.09,8.7954,13.3239,13.2149,9.19754,rs1179 ,0.83,0.820948
9.47,9.52146,12.3529,12.0099,8.84928,rs1180 ,0.84,0.859661
8.23,7.02636,13.3239,13.2149,9.147,rs1181 ,0.81,0.815478
9.21,8.01402,11.2399,11.2029,9.67617,rs1182 ,0.42,0.388721
9.65,8.01555,12.3529,12.0099,9.93125,rs1183 ,0.4,0.343984
8.81,7.73305,13.3239,13.2149,9.43138,rs1184 ,0.84,0.847174
9.33,8.6936,11.2049,11.2949,7.98486,rs1185 ,0.52,0.51826
9.69,10.1118,11.2019,11.3729,8.23581,rs1186 ,0.91,0.882366
8.93,8.65191,11.1099,11.0959,8.83853,rs1187 ,0.66,0.688688
8.71,7.89403,11.0669,10.9979,9.13124,rs1188 ,0.64,0.670486
10.51,9.03219,12.3529,12.0099,10.238,rs1189 ,0.79,0.787517
9.89,9.27293,11.4849,11.5129,9.61458,rs1190 ,0.69,0.670281
9.93,8.25052,11.4179,11.6119,9.85317,rs1191 ,0.19,0.20164
8.51,7.49903,11.4849,11.5129,9.05196,rs1192 ,0.28,0.295346
8.59,7.6051,11.4499,11.4489,8.83564,rs1193 ,0.68,0.69967
7.39,7.29109,9.74603,10.7246,9.01829,rs1194 ,0.71,0.724312
9.85,8.41614,11.4499,11.4489,9.61073,rs1195 ,0.34,0.408346
10.13,9.41616,11.4749,11.5809,8.74484,rs1196 ,0.75,0.751572
10.37,8.37124,12.6219,12.5519,10.152,rs1197 ,0.27,0.259326
9.19,8.23946,12.6219,12.5519,10.0939,rs1198 ,0.73,0.758106
8.35,7.84331,10.801,10.8779,8.73519,rs1199 ,0.6,0.602435
8.65,7.49078,10.9569,10.9769,9.3464,rs1200 ,0.22,0.22735
10.83,9.63237,12.6219,12.5519,9.45199,rs1201 ,0.38,0.436554
8.67,7.35168,11.0609,10.9839,9.37118,rs1202 ,0.39,0.399183
8.19,6.72171,12.6219,12.5519,9.05172,rs1203 ,0.59,0.676121
10.05,8.47222,11.8589,11.6049,10.0136,rs1204 ,0.73,0.716866
10.17,9.41373,11.4409,11.5579,8.80452,rs1205 ,0.39,0.415654
10.61,9.6392,11.8309,12.0979,9.1544,rs1206 ,0.34,0.370189
9.01,9.10551,11.1329,11.2679,8.68537,rs1207 ,0.67,0.692562
8.45,8.41595,10.8999,10.9209,8.51783,rs1208 ,0.67,0.67183
9.23,8.54832,11.1579,11.2259,8.77402,rs1209 ,0.27,0.27129
8.95,8.56511,11.1329,11.2679,7.98811,rs1210 ,0.44,0.455425
9.85,8.85883,12.4469,12.2849,10.0526,rs1211 ,0.63,0.597805
9.45,8.04082,12.4469,12.2849,9.70868,rs1212 ,0.44,0.516353
9.39,8.38749,12.4469,12.2849,9.13918,rs1213 ,0.61,0.64254
10.41,9.62796,12.4469,12.2849,9.65876,rs1214 ,0.71,0.680298
7.97,8.2057,10.6825,10.8265,8.81728,rs1215 ,0.77,0.793277
9.21,8.46321,11.2649,11.1999,9.37252,rs1216 ,0.5,0.495489
10.03,8.93523,11.5189,11.5719,8.70867,rs1217 ,0.93,0.964608
11.05,9.85018,12.7359,12.9469,9.0792,rs1218 ,0.93,0.930133
10.27,8.90066,12.7359,12.9469,9.22161,rs1219 ,0.5,0.576032
9.61,8.28339,11.4679,11.3329,9.7514,rs1220 ,0.44,0.463001
8.29,7.70992,10.8138,10.8679,8.57272,rs1221 ,0.45,0.45864
9.13,7.86706,11.2679,11.1829,9.88755,rs1222 ,0.49,0.497768
8.73,7.51538,13.0909,13.1159,9.49029,rs1223 ,0.28,0.27466
9.43,8.32147,13.0909,13.1159,8.76483,rs1224 ,0.73,0.721867
9.05,8.39078,13.0909,13.1159,7.9739,rs1225 ,0.58,0.733786
11.25,9.25861,13.0909,13.1159,9.52653,rs1226 ,0.93,0.924046
9.11,8.38712,13.0909,13.1159,7.88271,rs1227 ,0.78,0.7778
9.27,9.11437,13.0909,13.1159,8.47803,rs1228 ,0.76,0.778319
9.67,8.41306,11.4899,11.3489,9.43124,rs1229 ,0.9,0.891895
10.75,10.0942,12.1839,12.3169,9.11429,rs1230 ,0.87,0.898043
10.09,9.86003,11.4149,11.6169,8.74404,rs1231 ,0.95,0.95305
11.31,9.49804,13.5049,13.4689,9.14189,rs1232 ,0.9,0.922716
9.99,9.77162,13.5049,13.4689,8.53584,rs1233 ,0.74,0.8124
10.23,9.52413,13.5049,13.4689,8.77584,rs1234 ,0.83,0.647808
10.49,9.68938,13.5049,13.4689,8.9688,rs1235 ,0.53,0.542411
8.51,7.96561,10.9639,10.9609,8.87064,rs1236 ,0.8,0.802531
8.11,7.78074,10.7434,10.8542,8.69453,rs1237 ,0.68,0.700746
9.85,8.67711,11.4329,11.5029,9.44746,rs1238 ,0.3,0.395623
9.59,8.91547,12.4679,12.6239,8.25919,rs1239 ,0.9,0.888741
8.81,7.91867,11.1689,11.0839,9.24101,rs1240 ,0.56,0.647485
8.23,7.9195,12.4679,12.6239,8.06174,rs1241 ,0.51,0.35232
9.37,9.04403,11.1159,11.2659,7.91584,rs1242 ,0.57,0.414903
10.77,8.82116,12.2679,12.1969,10.1817,rs1243 ,0.83,0.834429
8.07,7.12611,10.5448,10.8461,8.22431,rs1244 ,0.57,0.601928
9.07,7.33194,11.1219,11.1219,9.47051,rs1245 ,0.13,0.143145
8.47,7.22338,11.3649,11.2169,9.59589,rs1246 ,0.31,0.365498
8.01,7.45731,12.4679,12.6239,8.06479,rs1247 ,0.72,0.697574
10.09,8.30526,11.6609,11.5989,9.86513,rs1248 ,0.37,0.37746
7.77,7.72527,10.1713,10.7896,8.141,rs1249 ,0.82,0.834426
7.91,7.33173,10.6456,10.8152,8.71724,rs1250 ,0.48,0.506056
9.15,7.53502,11.3649,11.2169,9.74855,rs1251 ,0.4,0.405284
8.27,7.06442,10.7231,10.9069,9.46848,rs1252 ,0.2,0.206101
8.33,7.18361,10.9209,10.9059,9.2593,rs1253 ,0.66,0.577269
10.47,10.2121,11.8559,12.0509,8.60532,rs1254 ,0.95,0.905249
8.55,7.77716,10.7276,10.9349,9.14731,rs1256 ,0.55,0.549088
8.37,8.39358,10.9999,10.9119,8.939,rs1257 ,0.67,0.846626
9.57,8.11838,11.3049,11.3659,9.56125,rs1258 ,0.2,0.232662
8.97,9.28704,11.0669,11.1029,9.76744,rs1259 ,0.65,0.670914
8.55,7.66121,10.9549,10.9609,9.41147,rs1260 ,0.32,0.325429
8.69,8.07318,11.0369,11.0189,9.07767,rs1261 ,0.82,0.865113
8.67,7.76156,11.0709,11.0119,9.2523,rs1262 ,0.67,0.64494
9.07,8.0381,11.2239,11.1739,9.43348,rs1263 ,0.89,0.890133
8.97,8.85023,11.1149,11.0929,9.49977,rs1264 ,0.6,0.5762
9.13,7.6652,12.0099,11.5519,9.75442,rs1265 ,0.93,0.88656
9.99,8.11072,12.0099,11.5519,9.99037,rs1266 ,0.76,0.775198
9.75,8.64927,11.6099,11.4309,9.93613,rs1267 ,0.9,0.929069
8.91,9.35723,11.0299,11.0389,8.73023,rs1268 ,0.78,0.731605
8.29,7.30132,10.8464,10.8779,9.34423,rs1269 ,0.28,0.287018
8.93,9.16612,11.0689,11.0699,9.05999,rs1270 ,0.82,0.824272
8.51,7.98367,11.9829,11.9149,8.43468,rs1271 ,0.62,0.561957
8.87,7.94639,11.0729,11.1099,8.67658,rs1272 ,0.76,0.759246
7.43,6.77713,9.92216,10.7312,9.04068,rs1275 ,0.24,0.239175
9.17,8.04913,11.3859,11.1729,10.0964,rs1276 ,0.6,0.581364
8.39,8.11111,10.8252,10.8949,8.81137,rs1277 ,0.4,0.406182
9.49,8.25633,11.2619,11.2809,8.77781,rs1278 ,0.27,0.337065
10.01,9.6087,11.3619,11.5799,8.63794,rs1279 ,0.51,0.790356
8.41,7.36994,10.9309,11.0539,9.104,rs1280 ,0.53,0.540207
8.65,8.49753,10.9499,11.0149,8.66615,rs1281 ,0.74,0.69997
10.23,9.7535,11.6159,11.7989,8.72466,rs1282 ,0.62,0.821937
8.81,7.0875,11.1589,11.0729,9.80279,rs1283 ,0.2,0.167526
8.61,8.11068,11.1329,11.0489,9.38804,rs1284 ,0.54,0.571926
8.45,7.32303,11.1329,11.0489,9.12104,rs1285 ,0.71,0.717668
9.23,8.40247,11.2289,11.2119,9.60268,rs1286 ,0.48,0.492765
9.81,9.47308,11.3449,11.4549,8.68302,rs1287 ,0.37,0.378858
10.03,9.82803,11.4289,11.5919,8.61589,rs1288 ,0.74,0.69395
8.67,8.30952,11.1049,11.0449,8.82579,rs1289 ,0.8,0.793351
8.71,7.20343,11.0939,11.0169,9.52197,rs1290 ,0.18,0.195704
9.23,9.22079,11.2399,11.2249,9.38959,rs1291 ,0.75,0.685784
9.99,9.347,11.4549,11.6099,8.80609,rs1292 ,0.69,0.663236
9.65,7.96657,11.8959,11.6069,10.0484,rs1293 ,0.27,0.335136
9.87,8.6088,11.8959,11.6069,9.46795,rs1294 ,0.82,0.822184
8.29,8.07164,10.9069,10.9049,8.70317,rs1295 ,0.85,0.856227
8.29,8.07908,10.9149,10.9009,9.37529,rs1296 ,0.56,0.538978
9.09,8.71042,11.2109,11.1719,9.22349,rs1297 ,0.57,0.568472
8.73,7.74104,10.9639,11.0229,8.99648,rs1298 ,0.32,0.369343
8.59,7.73115,11.9829,12.0909,9.07124,rs1299 ,0.73,0.785358
10.57,9.87981,11.9829,12.0909,9.4627,rs1300 ,0.69,0.693005
9.75,8.95736,11.9829,12.0909,9.79212,rs1301 ,0.95,0.985073
8.59,7.73049,11.0619,10.9759,9.47231,rs1302 ,0.51,0.661377
8.57,7.21594,11.0179,10.9819,9.39924,rs1303 ,0.35,0.353461
8.45,7.30179,11.0119,10.9439,9.57901,rs1304 ,0.31,0.33053
8.03,8.25747,10.6784,10.8382,8.56348,rs1305 ,0.66,0.674284
8.05,7.11691,10.6816,10.8421,9.02145,rs1306 ,0.26,0.289806
9.35,7.83148,11.4179,11.2519,9.66178,rs1307 ,0.41,0.426443
9.91,8.02949,11.7209,11.5369,10.0145,rs1308 ,0.67,0.681044
10.69,8.84919,12.4939,12.0969,10.3162,rs1309 ,0.95,0.943112
8.63,8.11115,10.9749,10.9729,8.69547,rs1310 ,0.68,0.685485
9.77,7.72777,11.5229,11.4339,9.99742,rs1311 ,0.31,0.299535
8.19,7.09366,10.7087,10.8707,9.37518,rs1312 ,0.25,0.260561
8.33,8.18695,10.9059,10.9059,8.82429,rs1313 ,0.65,0.655902
8.95,8.77918,11.4539,11.5129,9.3665,rs1314 ,0.91,0.939063
9.17,8.87424,11.1839,11.2109,9.36711,rs1315 ,0.55,0.589081
8.73,8.0937,10.9219,10.9949,9.0477,rs1316 ,0.93,0.933335
9.07,8.31681,12.6239,12.6999,8.6681,rs1317 ,0.86,0.858135
10.39,9.37008,12.6239,12.6999,9.2159,rs1318 ,0.81,0.84174
10.91,9.55003,12.6239,12.6999,9.71061,rs1319 ,0.38,0.426266
10.19,10.0643,13.1599,13.2079,9.07322,rs1320 ,0.85,0.868299
8.53,8.52899,10.9179,10.9409,8.68431,rs1321 ,0.81,0.814865
